,SessionID,UsrID,Cell,School,Channel,PackageConsulted,Focus,ConsultedPKG_Price,Discount_x,Date_Consulted,City,ProductSold,Sold,Discount_y,PriceSold,Consent
27121,B0C677D38CB6,6.35568E+11,Yes,UTSCAR,Warm Market(Speical),Full Package,FIN,350,0,2019-03-10,Scarborough,,No,,,
27122,30F5FE0830EC,2.19458E+11,Yes,UTSCAR,Marketing Sessions,Introductory Lectures Only,FIN,120,0,2019-05-03,Scarborough,Project Practise Only,Yes,1,120,1
27123,70F90A534C73,3.09679E+11,No,UW,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-25,Toronto,,No,,,
27124,89B351BC9A04,9.56961E+11,No,UTMISS,Scan Code,Introductory Lectures Only,FIN,120,0,2019-06-03,Mississauga,,No,,,
27125,544DF07E0CF4,7.40584E+11,Yes,UTDT,Scan Code,Introductory Lectures Only,FIN,120,1,2019-01-01,Toronto,,No,,,
27126,6A57C1161D35,9.54659E+11,Yes,UTSCAR,Scan Code,Documents and Projects Only,BOTH,300,0,2019-01-17,Toronto,,No,,,
27127,C3E6BD869795,5.65075E+11,No,UTSCAR,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-02-18,Scarborough,,No,,,
27128,F9DC67539347,2.18133E+11,Yes,UTDT,Scan Code,Project Practise Only,DAT,120,0,2019-03-03,Toronto,,No,,,
27129,99386C07E98A,4.89863E+11,No,YU,Social Media,Project Practise Only,FIN,120,0,2019-06-01,North York,,No,,,
27130,1A7E15FAC9BB,6.48062E+11,No,UTSCAR,Social Media,Introductory Lectures Only,DAT,120,1,2019-01-31,Scarborough,,No,,,
27131,C5BCE0FDD033,4.64411E+11,No,UTDT,Marketing Sessions,Project Practise Only,FIN,120,0,2019-02-24,Toronto,,No,,,
27132,A4912C33378E,9.64105E+11,No,UW,Social Media,Full Package,FIN,350,0,2019-04-02,Waterloo,,No,,,
27133,0E93F2C171BF,4.7503E+11,No,UTDT,Warm Market(Speical),Introductory Lectures Only,FIN,120,0,2019-03-09,,Introductory Lectures Only,Yes,1,120,1
27134,EA968C372CF4,7.69616E+11,Yes,UTMISS,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-04,,Introductory Lectures Only,Yes,1,120,1
27135,9E2849607E9E,7.2242E+11,No,UTDT,Web/Articles,Project Practise Only,FIN,120,0,2019-02-02,Toronto,,No,,,
27136,198FF9E0323B,6.43629E+11,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-04-03,Toronto,Introductory Lectures Only,Yes,1,120,1
27137,DE9B6718A887,6.28218E+11,No,MU,Social Media,Introductory Lectures Only,FIN,120,0,2019-03-22,Hamilton,,No,,,
27138,05098907795D,1.76439E+11,No,UTDT,Social Media,Documents and Projects Only,FIN,300,1,2019-04-02,Toronto,,No,,,
27139,D6DACA5169D0,4.29775E+11,No,UTSCAR,Friends Referral,Introductory Lectures Only,BOTH,120,0,2019-03-29,Scarborough,,No,,,
27140,1408A235496E,30006584595,No,UTDT,Scan Code,Project Practise Only,FIN,120,0,2019-04-02,Toronto,,No,,,
27141,E4A8873F7D9E,6.46224E+11,No,UW,Social Media,Full Package,DAT,350,0,2019-03-26,Toronto,,No,,,
27142,387315C511D0,3.33856E+11,Yes,MU,Social Media,Introductory Lectures Only,FIN,120,1,2019-03-13,Montreal,,No,,,
27143,65FB0D579EB2,7.51609E+11,No,UTDT,Marketing Sessions,Full Package,BOTH,350,0,2019-03-26,Toronto,Full Package,Yes,1,350,1
27144,FAB64F7860CA,80384132831,Yes,UTDT,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-16,Toronto,,No,,,
27145,AFF095E6A491,6.6855E+11,No,UTSCAR,Marketing Sessions,Introductory Lectures Only,DAT,120,0,2019-02-04,Scarborough,,No,,,
27146,8ADD95E70F53,9.64627E+11,Yes,UW,Friends Referral,Project Practise Only,FIN,120,0,2019-01-29,Waterloo,Project Practise Only,Yes,1,120,1
27147,131DCBEE340F,8339417742,Yes,UW,Social Media,Documents and Projects Only,DAT,300,0,2019-02-19,Toronto,,No,,,
27148,57C24ACADC3D,7.56862E+11,No,UTDT,Scan Code,Documents and Projects Only,DAT,300,0,2019-06-01,Toronto,,No,,,
27149,4C1F35D84B7F,8.91048E+11,No,UTDT,Friends Referral,Project Practise Only,FIN,120,0,2019-01-16,Toronto,,No,,,
27150,6C7A400AB4B5,7.52891E+11,Yes,UW,Scan Code,Project Practise Only,DAT,120,0,2019-03-02,Waterloo,,No,,,
27151,718E92AB685B,8.75358E+11,Yes,YU,Social Media,Full Package,DAT,350,0,2019-03-22,North York,,No,,,
27152,7694A6F21090,8.59216E+11,No,UW,Warm Market(Speical),Documents and Projects Only,BOTH,300,0,2019-02-18,Toronto,,No,,,
27153,014D7FA51250,1.68894E+11,No,YU,Friends Referral,Project Practise Only,BOTH,120,0,2019-01-21,North York,,No,,,
27154,C8C420CAAE03,8.40963E+11,No,YU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-17,North York,,No,,,
27155,637A623A3D11,6.4795E+11,No,MU,Scan Code,Introductory Lectures Only,FIN,120,1,2019-02-02,Hamilton,,No,,,
27156,A85450975101,9.18962E+11,No,UTSCAR,Scan Code,Full Package,FIN,350,0,2019-01-16,Scarborough,,No,,,
27157,E640E3602DFD,2.33718E+11,Yes,UTDT,Web/Articles,Introductory Lectures Only,BOTH,120,0,2019-01-11,Toronto,,No,,,
27158,D9337E5A47D0,3.19922E+11,No,UTSCAR,Social Media,Full Package,BOTH,350,0,2019-02-21,Toronto,,No,,,
27159,429EBE0B9699,8.49395E+11,Yes,UTDT,Friends Referral,Introductory Lectures Only,FIN,120,0,2019-02-21,Toronto,,No,,,
27160,241C9FFEF488,9451938313,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-13,Waterloo,,No,,,
27161,375C3A860944,5.36572E+11,No,UTSCAR,Scan Code,Project Practise Only,BOTH,120,0,2019-01-26,Toronto,Project Practise Only,Yes,1,120,1
27162,6BDB035DEE74,29218016363,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-04,,,No,,,
27163,34973BFEB7D4,5.38114E+11,Yes,YU,Marketing Sessions,Full Package,FIN,350,0,2019-02-16,North York,,No,,,
27164,E468AAE7379C,5.66877E+11,Yes,UTMISS,Social Media,Documents and Projects Only,FIN,300,0,2019-05-02,Mississauga,,No,,,
27165,0241A5E5F2E6,3.69539E+11,No,YU,Social Media,Documents and Projects Only,FIN,300,0,2019-02-28,North York,Introductory Lectures Only,Yes,1,120,1
27166,37A7ACE044AC,7.60352E+11,No,UW,Social Media,Project Practise Only,DAT,120,0,2019-01-04,Waterloo,,No,,,
27167,90E33EF87E95,8.9385E+11,Yes,YU,Social Media,Project Practise Only,FIN,120,0,2019-01-31,North York,,No,,,
27168,D1E782075F3C,3.25991E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-13,Waterloo,,No,,,
27169,5FB93C8D652C,88899723303,No,UTDT,Social Media,Project Practise Only,DAT,120,0,2019-01-14,Toronto,,No,,,
27170,8218D9C6257A,9.80032E+11,No,UTDT,Marketing Sessions,Project Practise Only,FIN,120,0,2019-03-26,Toronto,,No,,,
27171,E0ECA3FACA14,2.41343E+11,Yes,UTMISS,Scan Code,Full Package,BOTH,350,0,2019-01-25,Mississauga,,No,,,
27172,05BC9B5628CE,6.66521E+11,No,MU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-25,Montreal,,No,,,
27173,C8498FC57EC5,7.02852E+11,No,UW,Scan Code,Project Practise Only,FIN,120,0,2019-02-26,Toronto,,No,,,
27174,CEDB33717146,8.85905E+11,No,UTSCAR,Social Media,Full Package,DAT,350,0,2019-02-04,Toronto,,No,,,
27175,5BC6E858DE19,1.50949E+11,No,UTSCAR,Scan Code,Project Practise Only,FIN,120,0,2019-07-03,Scarborough,,No,,,
27176,E618F349DD79,5.10095E+11,No,UW,Scan Code,Full Package,FIN,350,0,2019-01-12,Waterloo,,No,,,
27177,D7F309E02A48,7.38096E+11,No,UTMISS,Social Media,Project Practise Only,BOTH,120,1,2019-03-14,,,No,,,
27178,6D5CBA4E55B1,2.41688E+11,No,UTMISS,Marketing Sessions,Documents and Projects Only,FIN,300,1,2019-02-15,Toronto,,No,,,
27179,772026D869CA,2.51811E+11,No,UW,Social Media,Introductory Lectures Only,DAT,120,0,2019-03-13,Waterloo,,No,,,
27180,E5DB06956274,2.3592E+11,No,UW,Social Media,Project Practise Only,DAT,120,0,2019-02-10,Waterloo,,No,,,
27181,A24312CA49BC,5.9652E+11,Yes,UW,Marketing Sessions,Introductory Lectures Only,DAT,120,0,2019-01-02,Waterloo,,No,,,
27182,C2D0BEDDFB60,59145107376,Yes,YU,Web/Articles,Project Practise Only,FIN,120,0,2019-03-16,North York,,No,,,
27183,CFB2C6B7FB1A,3.20076E+11,No,UTMISS,Scan Code,Documents and Projects Only,FIN,300,0,2019-01-10,Mississauga,,No,,,
27184,8203C832178C,4.13684E+11,No,UTSCAR,Scan Code,Project Practise Only,BOTH,120,1,2019-02-15,Toronto,,No,,,
27185,F5D4C2FD1648,7.17056E+11,No,MU,Warm Market(Speical),Introductory Lectures Only,DAT,120,0,2019-05-03,Hamilton,Introductory Lectures Only,Yes,1,120,1
27186,C6426593678A,6.87523E+11,Yes,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-01-10,Mississauga,,No,,,
27187,73F6AB989A96,9.39309E+11,No,UW,Scan Code,Project Practise Only,BOTH,120,1,2019-02-16,Toronto,,No,,,
27188,A4389E4D6362,4.58316E+11,No,UTDT,Social Media,Project Practise Only,DAT,120,0,2019-06-01,Toronto,,No,,,
27189,DE84FC6392E6,7.01515E+11,No,MU,Scan Code,Documents and Projects Only,FIN,300,0,2019-03-31,Hamilton,,No,,,
27190,412B8EEC12C0,7.51252E+11,No,UTDT,Scan Code,Documents and Projects Only,FIN,300,0,2019-02-10,Toronto,,No,,,
27191,B96ED94F2341,5.46593E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-09,Waterloo,,No,,,
27192,2AEFD04E6DDC,9.25159E+11,Yes,UTDT,Marketing Sessions,Introductory Lectures Only,FIN,120,0,2019-01-13,Toronto,,No,,,
27193,DCFB67C56D85,4.19438E+11,Yes,UTDT,Scan Code,Full Package,BOTH,350,1,2019-02-02,Toronto,,No,,,
27194,9C74AB922C61,6.1209E+11,No,UTMISS,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-06-03,Mississauga,,No,,,
27195,5D118D0AE2EB,3.22022E+11,No,UTMISS,Social Media,Project Practise Only,FIN,120,0,2019-01-22,Mississauga,,No,,,
27196,8CE98EB8DAC5,9.3984E+11,Yes,UW,Web/Articles,Documents and Projects Only,FIN,300,0,2019-02-19,Waterloo,,No,,,
27197,7AC24A8722B6,9.48207E+11,No,UTDT,Social Media,Project Practise Only,DAT,120,0,2019-03-12,Toronto,,No,,,
27198,ED1AC6F2FFD2,6.17993E+11,Yes,UTDT,Scan Code,Introductory Lectures Only,DAT,120,0,2019-02-03,Toronto,,No,,,
27199,DF9E2AD44B3B,3081660991,Yes,UTMISS,Scan Code,Documents and Projects Only,FIN,300,0,2019-01-27,Mississauga,,No,,,
27200,D6AEB36BC177,7.74378E+11,No,UTDT,Social Media,Documents and Projects Only,FIN,300,0,2019-02-24,Toronto,,No,,,
27201,2031C4B73699,6.07846E+11,Yes,UW,Social Media,Documents and Projects Only,BOTH,300,0,2019-01-02,Waterloo,,No,,,
27202,5CE9FCF08564,1.14215E+11,No,UTMISS,Marketing Sessions,Introductory Lectures Only,FIN,120,0,2019-05-03,,,No,,,
27203,AF33442A98E3,9.0389E+11,No,YU,Scan Code,Full Package,FIN,350,0,2019-05-03,North York,,No,,,
27204,038E3E4DED14,7.24531E+11,No,UTDT,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-30,Toronto,Introductory Lectures Only,Yes,1,120,1
27205,E902EB1BFF85,1.83871E+11,Yes,UTSCAR,Scan Code,Project Practise Only,FIN,120,0,2019-03-17,Toronto,,No,,,
27206,BA16C00C73EB,3.36205E+11,No,UTMISS,Social Media,Introductory Lectures Only,BOTH,120,0,2019-03-14,North York,,No,,,
27207,3FCA2055BFDD,6.93966E+11,No,UTSCAR,Scan Code,Project Practise Only,DAT,120,0,2019-01-01,Scarborough,,No,,,
27208,6768D7C7B3AE,1.64183E+11,No,UTDT,Scan Code,Project Practise Only,BOTH,120,0,2019-03-18,,,No,,,
27209,670A6E4FBD40,6.06475E+11,Yes,UTDT,Marketing Sessions,Project Practise Only,BOTH,120,1,2019-01-28,,,No,,,
27210,890E2E013FED,7.73149E+11,No,UTSCAR,Scan Code,Project Practise Only,DAT,120,0,2019-02-23,Toronto,,No,,,
27211,DF918DF9801B,7.96074E+11,No,UTMISS,Scan Code,Documents and Projects Only,DAT,300,0,2019-03-22,North York,,No,,,
27212,DFCB2C65C4B9,9.42865E+11,Yes,UTSCAR,Social Media,Project Practise Only,DAT,120,1,2019-02-14,Scarborough,Project Practise Only,Yes,0.9,108,1
27213,C82A0358614C,2.31412E+11,No,UTDT,Web/Articles,Introductory Lectures Only,FIN,120,0,2019-01-13,Toronto,,No,,,
27214,A612836F2634,3.57646E+11,No,MU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-12,Hamilton,,No,,,
27215,C166A0CA0206,8.87569E+11,Yes,UTDT,Marketing Sessions,Full Package,BOTH,350,0,2019-03-26,Toronto,,No,,,
27216,1F0D23FF0E0A,4.31513E+11,No,YU,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-27,North York,Introductory Lectures Only,Yes,1,120,1
27217,AD61E5DDC366,2.29912E+11,Yes,UTDT,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-03-14,Toronto,,No,,,
27218,EEFF2F1A5EBD,5.44393E+11,Yes,UTDT,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-26,Toronto,,No,,,
27219,45335599084D,55520842039,No,UW,Social Media,Project Practise Only,FIN,120,0,2019-03-11,Toronto,,No,,,
27220,7AE02D48836A,32687224890,No,UTMISS,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-24,,,No,,,
27221,8CB8DE38604E,8.54532E+11,No,UTSCAR,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-05,Scarborough,,No,,,
27222,456D2C7401F6,3.83045E+11,No,UW,Social Media,Introductory Lectures Only,BOTH,120,1,2019-03-17,Waterloo,,No,,,
27223,B1EC566DF2DB,3.66219E+11,Yes,UW,Social Media,Introductory Lectures Only,FIN,120,1,2019-01-23,Waterloo,,No,,,
27224,DC2B621CA97C,9.96071E+11,No,UTSCAR,Web/Articles,Introductory Lectures Only,FIN,120,0,2019-02-19,Scarborough,Introductory Lectures Only,Yes,1,120,1
27225,054DE8FC925F,3.53193E+11,Yes,YU,Scan Code,Project Practise Only,DAT,120,0,2019-04-01,North York,,No,,,
27226,8476A4750DDA,6.02887E+11,Yes,YU,Scan Code,Project Practise Only,DAT,120,0,2019-01-20,North York,Project Practise Only,Yes,1,120,1
27227,7AD04AF5CFAA,4.09764E+11,No,UTMISS,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-18,North York,,No,,,
27228,31FC9F7B3067,1.37313E+11,No,UTDT,Web/Articles,Introductory Lectures Only,BOTH,120,0,2019-02-23,Toronto,,No,,,
27229,A52046F28ABC,10986100318,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-31,Toronto,Project Practise Only,Yes,1,120,1
27230,20E8CAF53FB6,9.16569E+11,No,UTDT,Scan Code,Full Package,FIN,350,0,2019-01-11,Toronto,,No,,,
27231,436554807DF6,18795052213,Yes,UW,Social Media,Introductory Lectures Only,BOTH,120,0,2019-05-02,Waterloo,,No,,,
27232,48ED6786AF53,6.26776E+11,No,UTDT,Social Media,Project Practise Only,FIN,120,1,2019-02-19,,,No,,,
27233,1F616EAC0A66,41206491118,No,UW,Scan Code,Full Package,BOTH,350,0,2019-02-19,Waterloo,,No,,,
27234,A0566BA9A5AD,5.1478E+11,Yes,UW,Social Media,Project Practise Only,DAT,120,0,2019-03-14,Waterloo,Project Practise Only,Yes,1,120,1
27235,393FE20D4367,7.00408E+11,No,UTDT,Marketing Sessions,Project Practise Only,BOTH,120,0,2019-03-20,Toronto,,No,,,
27236,BF1B930BE15F,52695739280,Yes,UTDT,Social Media,Project Practise Only,FIN,120,0,2019-03-31,Toronto,,No,,,
27237,A381C9EE8DF8,3.84787E+11,No,UW,Social Media,Documents and Projects Only,BOTH,300,0,2019-07-03,Toronto,,No,,,
27238,22A804B014BF,6.02775E+11,No,MU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-28,Hamilton,,No,,,
27239,8525C8489AC7,1.32857E+11,Yes,UW,Social Media,Project Practise Only,FIN,120,0,2019-01-10,Toronto,,No,,,
27240,C21C61CEA48F,2.03399E+11,No,UTMISS,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-25,Mississauga,,No,,,
27241,F61301DBEB02,8.66921E+11,No,UTDT,Web/Articles,Project Practise Only,FIN,120,0,2019-06-02,Toronto,,No,,,
27242,809C32B7D7EB,3.0425E+11,Yes,MU,Social Media,Project Practise Only,DAT,120,0,2019-03-31,Montreal,,No,,,
27243,4D2C0C285417,9.72917E+11,No,UTSCAR,Social Media,Documents and Projects Only,FIN,300,0,2019-05-01,Scarborough,,No,,,
27244,4BFE215D4245,2.93012E+11,No,YU,Scan Code,Documents and Projects Only,FIN,300,0,2019-01-02,North York,,No,,,
27245,9103C449B922,2.78123E+11,No,UW,Social Media,Project Practise Only,DAT,120,0,2019-01-27,Toronto,,No,,,
27246,7B1DA9280384,2.78213E+11,Yes,UW,Social Media,Project Practise Only,DAT,120,0,2019-03-28,Toronto,,No,,,
27247,008C84BDAF58,5.9006E+11,No,UTDT,Scan Code,Project Practise Only,FIN,120,0,2019-06-02,Toronto,,No,,,
27248,9D5150B15452,1.1878E+11,Yes,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-01-23,North York,,No,,,
27249,B2CA6F30C983,6.84156E+11,Yes,UW,Social Media,Documents and Projects Only,FIN,300,0,2019-01-25,Waterloo,,No,,,
27250,5C53EFBB348B,91732752543,No,UTDT,Social Media,Full Package,DAT,350,0,2019-03-13,Toronto,,No,,,
27251,AD1079AF1BEF,7.27069E+11,Yes,UTDT,Marketing Sessions,Full Package,DAT,350,0,2019-04-01,Toronto,,No,,,
27252,253BA87F1946,5.19286E+11,No,UW,Web/Articles,Full Package,FIN,350,1,2019-01-23,Waterloo,,No,,,
27253,080A204B29D9,8.99567E+11,Yes,UTMISS,Social Media,Full Package,FIN,350,0,2019-03-20,Mississauga,,No,,,
27254,78B360FE9F8D,6.41088E+11,No,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-11,Toronto,,No,,,
27255,1610BB00369E,9.73107E+11,Yes,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-02-20,,Project Practise Only,Yes,1,120,1
27256,1AD5494C1716,6.67343E+11,Yes,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-12,Waterloo,,No,,,
27257,04AEA5BDDA4E,5.6779E+11,No,UTMISS,Social Media,Introductory Lectures Only,DAT,120,0,2019-05-03,Mississauga,,No,,,
27258,2BED14DE5211,4.05044E+11,No,UTSCAR,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-03,Toronto,,No,,,
27259,462AAFE57DBE,8.06067E+11,No,UTMISS,Friends Referral,Documents and Projects Only,FIN,300,1,2019-02-22,Toronto,,No,,,
27260,417BD524CD5F,5.24489E+11,No,YU,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-28,North York,,No,,,
27261,2B921A24286F,9.12358E+11,No,UTDT,Social Media,Project Practise Only,FIN,120,0,2019-02-22,Toronto,,No,,,
27262,6D26E83E2B05,2.4073E+11,No,UTMISS,Marketing Sessions,Project Practise Only,FIN,120,0,2019-06-02,Mississauga,,No,,,
27263,EB136F6B09E3,5.01465E+11,Yes,MU,Scan Code,Project Practise Only,DAT,120,0,2019-06-02,Toronto,,No,,,
27264,1.88E+100,9.53288E+11,No,UW,Marketing Sessions,Documents and Projects Only,DAT,300,0,2019-02-13,Waterloo,,No,,,
27265,680EC63D02DC,1.52138E+11,Yes,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-03-21,Toronto,Introductory Lectures Only,Yes,1,120,1
27266,FDFEC72CE7BB,9.78922E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-07-02,Toronto,,No,,,
27267,B701482CC8F4,9.71242E+11,No,UTSCAR,Social Media,Documents and Projects Only,BOTH,300,0,2019-01-10,Scarborough,,No,,,
27268,F2FA7930DAA2,8.13521E+11,Yes,UTDT,Scan Code,Full Package,BOTH,350,0,2019-03-16,,,No,,,
27269,2514ABC91137,8.91629E+11,Yes,UTDT,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-02-01,,,No,,,
27270,283F42A6A778,3.92196E+11,Yes,MU,Scan Code,Project Practise Only,FIN,120,0,2019-01-09,Hamilton,Project Practise Only,Yes,1,120,1
27271,FA4CC14851E1,77292319904,No,UW,Social Media,Documents and Projects Only,FIN,300,0,2019-02-08,Waterloo,,No,,,
27272,089921E462ED,1.73152E+11,No,UTDT,Social Media,Introductory Lectures Only,BOTH,120,0,2019-03-12,Toronto,,No,,,
27273,C62D511BB88B,2.72946E+11,No,UTSCAR,Scan Code,Documents and Projects Only,FIN,300,0,2019-01-28,Scarborough,,No,,,
27274,8321EE5B8219,2.41016E+11,No,MU,Social Media,Project Practise Only,FIN,120,0,2019-03-03,Hamilton,,No,,,
27275,3F69C69E385B,9.06873E+11,No,UTSCAR,Marketing Sessions,Introductory Lectures Only,DAT,120,0,2019-01-27,Scarborough,,No,,,
27276,237F7D9C9746,6.67677E+11,Yes,UW,Marketing Sessions,Introductory Lectures Only,FIN,120,0,2019-02-23,Waterloo,,No,,,
27277,335FF0ADE1A4,5.16035E+11,No,UW,Scan Code,Full Package,FIN,350,0,2019-02-26,Waterloo,,No,,,
27278,73C7C8DB131A,1.82777E+11,Yes,MU,Scan Code,Project Practise Only,BOTH,120,0,2019-02-09,Hamilton,,No,,,
27279,2ED957E41CB0,3.43699E+11,Yes,UTMISS,Scan Code,Introductory Lectures Only,BOTH,120,1,2019-01-18,North York,,No,,,
27280,958627A5129D,8.47248E+11,No,UW,Social Media,Project Practise Only,DAT,120,0,2019-08-02,Waterloo,,No,,,
27281,8A50A8163372,5.45177E+11,Yes,MU,Scan Code,Project Practise Only,DAT,120,1,2019-03-28,Toronto,,No,,,
27282,7DD5D25A296C,9.81732E+11,No,UTSCAR,Social Media,Project Practise Only,FIN,120,0,2019-03-30,Scarborough,,No,,,
27283,9465528B6D6D,6.41184E+11,No,UTMISS,Social Media,Documents and Projects Only,FIN,300,0,2019-03-15,,,No,,,
27284,F13C0069DD69,7.32354E+11,No,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-01-27,Toronto,,No,,,
27285,00A48F0CA1C2,2.31087E+11,Yes,MU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-16,Montreal,Introductory Lectures Only,Yes,1,120,1
27286,14753D1C2CC2,9.74255E+11,No,UTDT,Scan Code,Documents and Projects Only,FIN,300,0,2019-03-03,Toronto,,No,,,
27287,9271BE609010,6.87683E+11,No,UTMISS,Social Media,Introductory Lectures Only,FIN,120,1,2019-02-21,Toronto,Introductory Lectures Only,Yes,0.9,108,1
27288,768C64D3384C,37077030085,Yes,UTSCAR,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-31,Scarborough,Introductory Lectures Only,Yes,1,120,1
27289,A072694B0585,3.17897E+11,No,MU,Marketing Sessions,Introductory Lectures Only,FIN,120,0,2019-01-13,Toronto,Introductory Lectures Only,Yes,1,120,1
27290,3D8E3CABCA10,7.56172E+11,Yes,UTMISS,Marketing Sessions,Project Practise Only,FIN,120,0,2019-02-03,Toronto,,No,,,
27291,A53235E6D762,7.16558E+11,Yes,UTMISS,Scan Code,Full Package,BOTH,350,0,2019-03-26,,,No,,,
27292,48B83685B97F,8.82397E+11,Yes,YU,Marketing Sessions,Documents and Projects Only,BOTH,300,0,2019-03-28,North York,Documents and Projects Only,Yes,1,300,1
27293,763276590CB4,8.57729E+11,No,UTSCAR,Social Media,Project Practise Only,DAT,120,0,2019-02-03,Toronto,Project Practise Only,Yes,1,120,1
27294,C6797232B61C,2.24314E+11,Yes,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-03-03,Toronto,,No,,,
27295,FF33F0F141A3,6.4656E+11,No,UTDT,Scan Code,Documents and Projects Only,BOTH,300,0,2019-02-05,Toronto,Introductory Lectures Only,Yes,1,120,1
27296,C893FE1EBDAD,3.86062E+11,No,UTSCAR,Marketing Sessions,Documents and Projects Only,BOTH,300,0,2019-03-11,Scarborough,,No,,,
27297,5118D0A6F89C,5.99341E+11,No,UW,Scan Code,Project Practise Only,BOTH,120,0,2019-02-16,Waterloo,,No,,,
27298,700AC51822FA,8.96464E+11,No,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-23,Waterloo,,No,,,
27299,2CBD8394984D,7.57655E+11,Yes,UTSCAR,Scan Code,Introductory Lectures Only,DAT,120,0,2019-01-03,Toronto,,No,,,
27300,2F33433F268F,9.35221E+11,No,UTDT,Scan Code,Full Package,BOTH,350,0,2019-03-31,Toronto,,No,,,
27301,A553BE902DBB,36889047567,No,YU,Scan Code,Full Package,FIN,350,0,2019-02-19,North York,,No,,,
27302,A9F61AEE4E89,18394021811,No,YU,Web/Articles,Project Practise Only,BOTH,120,0,2019-02-03,North York,,No,,,
27303,AF58D17FE962,8.66289E+11,No,MU,Scan Code,Project Practise Only,DAT,120,0,2019-03-18,Hamilton,,No,,,
27304,C24DC8032DD3,6.14932E+11,No,UTMISS,Social Media,Project Practise Only,DAT,120,0,2019-03-14,North York,,No,,,
27305,9E592AE24ACA,4.85288E+11,No,UW,Social Media,Documents and Projects Only,DAT,300,1,2019-03-23,Waterloo,,No,,,
27306,BEDA4B3B59FC,2.4446E+11,Yes,UW,Scan Code,Introductory Lectures Only,BOTH,120,1,2019-03-17,Waterloo,,No,,,
27307,DE3D04501078,47757165226,No,MU,Social Media,Project Practise Only,BOTH,120,0,2019-02-10,Hamilton,,No,,,
27308,3858D65E7254,4.60989E+11,Yes,UTSCAR,Social Media,Documents and Projects Only,FIN,300,0,2019-02-01,Toronto,,No,,,
27309,211AC29FA462,8.86031E+11,No,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-03,Toronto,,No,,,
27310,42933FF03279,3.1191E+11,No,UW,Scan Code,Project Practise Only,BOTH,120,0,2019-02-13,Waterloo,,No,,,
27311,11D857F30DCB,9.56535E+11,Yes,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-06-03,North York,,No,,,
27312,04A708419037,1078081950,No,UTMISS,Scan Code,Project Practise Only,DAT,120,1,2019-01-13,,,No,,,
27313,DACE618745B9,1.4223E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-03-02,Waterloo,Introductory Lectures Only,Yes,1,120,1
27314,68A2A54C63CC,6.64817E+11,Yes,UW,Social Media,Project Practise Only,FIN,120,0,2019-01-02,Waterloo,,No,,,
27315,9FD9FF83F5B2,4.53662E+11,No,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-01-01,Mississauga,,No,,,
27316,F16B59089AD6,9.90804E+11,No,UTDT,Warm Market(Speical),Introductory Lectures Only,BOTH,120,1,2019-02-24,Toronto,,No,,,
27317,7BFB0AE2F1F4,4.94298E+11,No,MU,Scan Code,Project Practise Only,DAT,120,0,2019-01-16,Hamilton,,No,,,
